ID,text,label
1287,show me the movies directed by steven spielberg,0000000000000100000000000000000000000000000000
1289,gilda charles vidor,0000000000000100000000000000000000000000000000
1290,show me movie gilda by charles vidor,0000000000000100000000000000000000000000000000
1291,find some musical movies,0000000000000001000000000000000000000000000000
1292,looking for a musical movie,0000000000000001000000000000000000000000000000
1293,show me a list of musicals,0000000000000001000000000000000000000000000000
1294,find the movie hum tum,1000000000000000000000000000000000000000000000
1295,find movies directed by eddie murphy,0000000000000100000000000000000000000000000000
1296,search movies by noah baumbach,0000000000000100000000000000000000000000000000
1298,can you show me movies about war,0000000000000000000000000000000010000000000000
1299,show me some war themed movies,0000000000000000000000000000000010000000000000
1300,show movies concerning war,0000000000000000000000000000000010000000000000
1301,please list movies about war,0000000000000000000000000000000010000000000000
1302,list movies about war,0000000000000000000000000000000010000000000000
1303,what movies are made by twentieth century fox television,0000000000000000000000010000000000000000000000
1305,find me movies with hugh jackman,0000000000000000000000000000001000000000000000
1306,what ron howard movies are rated pg-13,0000000000000100000000001000000000000000000000
1307,look for dramas made or shot in france,0000000000010001000000000000000000000000000000
1308,find movies from france,0000000000010000000000000000000000000000000000
1310,movies from france,0000000000010000000000000000000000000000000000
1311,what are all the movies to come out of france,0000000000010000000000000000000000000000000000
1312,give me a list of movies made in france,0000000000010000000000000000000000000000000000
1314,i want to see a list of movies that were made in france,0000000000010000000000000000000000000000000000
1315,i would like to view any movies made in france,0000000000010000000000000000000000000000000000
1317,find movies from france,0000000000010000000000000000000000000000000000
1318,find movies from france,0000000000010000000000000000000000000000000000
1319,what movies were filmed in france,0000000000010000000000000000000000000000000000
1320,find french films,0000000000010000001000000000000000000000000000
1322,find french movies,0000000000010000001000000000000000000000000000
1323,french movies,0000000000010000001000000000000000000000000000
1324,i would like to see french movies,0000000000010000001000000000000000000000000000
1325,list french movies,0000000000010000001000000000000000000000000000
1326,look for french movies,0000000000010000001000000000000000000000000000
1328,show me french movies,0000000000010000001000000000000000000000000000
1330,are there any french films showing,0000000000010000001000000000000000000000000000
1331,show me mystery movies,0000000000000001000000000000000000000000000000
1333,show me pixar films,0000000000000000000000010000000000000000000000
1334,find movies produced by lucas films,0000000000000000000000010000000000000000000000
1335,i would like to find movies starring the singer mario,0000000000000000000000000000001000000000000000
1336,look for movies starring the singer mario,0000000000000000000000000000001000000000000000
1337,search for movies starring the singer mario,0000000000000000000000000000001000000000000000
1338,bring up all diving movies,0000000000000000000000000000000010000000000000
1339,bring up all diving related movies,0000000000000000000000000000000010000000000000
1340,show me all movies about diving,0000000000000000000000000000000010000000000000
1341,show me diving movies,0000000000000000000000000000000010000000000000
1342,sort in all diving movies,0000000000000000000000000000000010000000000000
1343,what is the plot of vulgaria,1000000000000000000000000000000000000000000000
1344,find movies by mosfilm,0000000000000000000000010000000000000000000000
1346,what films deal with immigrants in america,0000000000000000000000000000000010000000000000
1347,look for cher movies,0000000000000000000000000000001000000000000000
1348,show me cher movies,0000000000000000000000000000001000000000000000
1349,eva mendes films,0000000000000000000000000000001000000000000000
1351,i need a list of tom hanks movies,0000000000000000000000000000001000000000000000
1353,i want to watch movies with tom hanks,0000000000000000000000000000001000000000000000
1354,list tom hanks movies for me,0000000000000000000000000000001000000000000000
1355,movies with tom hanks,0000000000000000000000000000001000000000000000
1356,show me tom hanks movies,0000000000000000000000000000001000000000000000
1357,show tom hanks movies,0000000000000000000000000000001000000000000000
1358,tell me what movies tom hanks star in,0000000000000000000000000000001000000000000000
1360,watch tom hanks,0000000000000000000000000000001000000000000000
1361,what other movies did tom hanks star in,0000000000000000000000000000001000000000000000
1362,find movies produced by morgan freeman,0000000000000000000000100000000000000000000000
1364,what did tom hanks produces,0000000000000000000000100000000000000000000000
1368,please provide movies directed by oliver stone,0000000000000100000000000000000000000000000000
1370,name all of the movies john singleton has directed,0000000000000100000000000000000000000000000000
1371,what are all of the movies that john singleton has directed,0000000000000100000000000000000000000000000000
